hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids
HGNC:34703	TRG-TCC2-3	transfer RNA-Gly (TCC) 2-3	non-coding RNA	RNA, transfer	Approved	1q23.3	01q23.3			TRNAG13	transfer RNA glycine 13 (anticodon UCC)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189141				HG983824																										URS000034AAC2
HGNC:34751	TRG-TCC2-4	transfer RNA-Gly (TCC) 2-4	non-coding RNA	RNA, transfer	Approved	1	01			TRNAG17	transfer RNA glycine 17 (anticodon UCC)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189188				HG983825																										URS000034AAC2
HGNC:34598	TRG-TCC2-5	transfer RNA-Gly (TCC) 2-5	non-coding RNA	RNA, transfer	Approved	1	01			TRNAG9	transfer RNA glycine 9 (anticodon UCC)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189039				HG983826																										URS000034AAC2
HGNC:34570	TRG-TCC2-6	transfer RNA-Gly (TCC) 2-6	non-coding RNA	RNA, transfer	Approved	1	01			TRNAG8	transfer RNA glycine 8 (anticodon UCC)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189011				HG983827																										URS000034AAC2
HGNC:34769	TRG-TCC3-1	transfer RNA-Gly (TCC) 3-1	non-coding RNA	RNA, transfer	Approved	17	17			TRNAG18	transfer RNA glycine 18 (anticodon UCC)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189206				HG983828																										URS0000716B70
HGNC:34554	TRG-TCC4-1	transfer RNA-Gly (TCC) 4-1	non-coding RNA	RNA, transfer	Approved	1	01			TRNAG7	transfer RNA glycine 7 (anticodon UCC)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100188997				HG983829																										URS000068668E
HGNC:35032	TRG-TCC5-1	transfer RNA-Gly (TCC) 5-1	non-coding RNA	RNA, transfer	Approved	18q21.31	18q21.31			TRNAG33P	transfer RNA glycine 33 (anticodon UCC) pseudogene	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-11-19	100189460				HG983830	NG_008517																									
HGNC:35086	TRG-TCC6-1	transfer RNA-Gly (TCC) 6-1	non-coding RNA	RNA, transfer	Approved	18q21.31	18q21.31			TRNAG35P	transfer RNA glycine 35 (anticodon UCC) pseudogene	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-11-19	100189511				HG983831	NG_008569																									
HGNC:34535	TRH-GTG1-1	transfer RNA-His (GTG) 1-1	non-coding RNA	RNA, transfer	Approved	1q21.1	01q21.1			TRNAH4	transfer RNA histidine 4 (anticodon GUG)	Cytoplasmic transfer RNAs	842	2008-08-21	2014-06-19	2014-06-19	2014-06-19	100188991				HG983832																										URS000044BAE3
HGNC:34902	TRH-GTG1-2	transfer RNA-His (GTG) 1-2	non-coding RNA	RNA, transfer	Approved	1	01			TRNAH10	transfer RNA histidine 10 (anticodon GUG)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189334				HG983833																										URS000044BAE3
HGNC:34874	TRH-GTG1-3	transfer RNA-His (GTG) 1-3	non-coding RNA	RNA, transfer	Approved	1	01			TRNAH9	transfer RNA histidine 9 (anticodon GUG)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189307				HG983834																										URS000044BAE3
HGNC:34736	TRH-GTG1-4	transfer RNA-His (GTG) 1-4	non-coding RNA	RNA, transfer	Approved	1	01			TRNAH7	transfer RNA histidine 7 (anticodon GUG)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189174				HG983835																										URS000044BAE3
HGNC:34538	TRH-GTG1-5	transfer RNA-His (GTG) 1-5	non-coding RNA	RNA, transfer	Approved	6	06			"TRNAH3|TRH-GTG1-8"	"transfer RNA histidine 3 (anticodon GUG)|transfer RNA-His (GTG) 1-8"	Cytoplasmic transfer RNAs	842	2008-09-03	2016-02-15	2016-02-15	2016-02-15	100188987				HG983839																										URS000044BAE3
HGNC:33260	TRH-GTG1-6	transfer RNA-His (GTG) 1-6	non-coding RNA	RNA, transfer	Approved	9	09			"TRNAH5|TRH-GTG1-9"	"transfer RNA histidine 5 (anticodon GUG)|transfer RNA-His (GTG) 1-9"	Cytoplasmic transfer RNAs	842	2007-02-01	2016-02-15	2016-02-15	2016-02-15	100009607				HG983840				6188108																						URS000044BAE3
HGNC:34536	TRH-GTG1-7	transfer RNA-His (GTG) 1-7	non-coding RNA	RNA, transfer	Approved	15	15			"TRNAH1|TRH-GTG1-5"	"transfer RNA histidine 1 (anticodon GUG)|transfer RNA-His (GTG) 1-5"	Cytoplasmic transfer RNAs	842	2008-09-03	2016-02-15	2016-02-15	2016-02-15	100188986				HG983836																										URS000044BAE3
HGNC:34537	TRH-GTG1-8	transfer RNA-His (GTG) 1-8	non-coding RNA	RNA, transfer	Approved	15	15			"TRNAH2|TRH-GTG1-6"	"transfer RNA histidine 2 (anticodon GUG)|transfer RNA-His (GTG) 1-6"	Cytoplasmic transfer RNAs	842	2008-09-03	2016-02-15	2016-02-15	2016-02-15	100188988				HG983837																										URS000044BAE3
HGNC:34624	TRH-GTG1-9	transfer RNA-His (GTG) 1-9	non-coding RNA	RNA, transfer	Approved	15	15			"TRNAH6|TRH-GTG1-7"	"transfer RNA histidine 6 (anticodon GUG)|transfer RNA-His (GTG) 1-7"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2016-02-15	2016-02-15	100189065				HG983838																										URS000044BAE3
HGNC:34918	TRH-GTG2-1	transfer RNA-His (GTG) 2-1	non-coding RNA	RNA, transfer	Approved	1	01			TRNAH11	transfer RNA histidine 11 (anticodon GUG)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189350				HG983841																										URS000064FAB6
HGNC:34805	TRH-GTG3-1	transfer RNA-His (GTG) 3-1	non-coding RNA	RNA, transfer	Approved	3	03			TRNAH8	transfer RNA histidine 8 (anticodon GUG)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189242				HG983842																										
HGNC:27471	TRHDE-AS1	TRHDE antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	12q21.1	12q21.1				TRHDE antisense RNA 1 (non-protein coding)			2012-06-30		2012-08-15	2014-11-18	283392	ENSG00000236333	OTTHUMG00000150370	uc021rat.2	BC040230	NR_026836																									URS000075E8D2
HGNC:34812	TRI-AAT1-1	transfer RNA-Ile (AAT) 1-1	non-coding RNA	RNA, transfer	Approved	6	06			TRNAI12	transfer RNA isoleucine 12 (anticodon AAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189249				HG983843																										URS00006D143A
HGNC:34630	TRI-AAT2-1	transfer RNA-Ile (AAT) 2-1	non-coding RNA	RNA, transfer	Approved	6	06			TRNAI4	transfer RNA isoleucine 4 (anticodon AAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189071				HG983844																										URS00006C8412
HGNC:34776	TRI-AAT3-1	transfer RNA-Ile (AAT) 3-1	non-coding RNA	RNA, transfer	Approved	6	06			TRNAI11	transfer RNA isoleucine 11 (anticodon AAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189213				HG983845																										URS0000626F0F
HGNC:34961	TRI-AAT4-1	transfer RNA-Ile (AAT) 4-1	non-coding RNA	RNA, transfer	Approved	17	17			TRNAI24	transfer RNA isoleucine 24 (anticodon AAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189393				HG983846																										URS000065FE51
HGNC:34715	TRI-AAT5-1	transfer RNA-Ile (AAT) 5-1	non-coding RNA	RNA, transfer	Approved	6	06			"TRNAI9|TRI-AAT5-3"	"transfer RNA isoleucine 9 (anticodon AAU)|transfer RNA-Ile (AAT) 5-3"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2016-02-15	2016-02-15	100189153				HG983849																										URS0000610FFE
HGNC:34904	TRI-AAT5-2	transfer RNA-Ile (AAT) 5-2	non-coding RNA	RNA, transfer	Approved	6	06			"TRNAI20|TRI-AAT5-4"	"transfer RNA isoleucine 20 (anticodon AAU)|transfer RNA-Ile (AAT) 5-4"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2016-02-15	2016-02-15	100189336				HG983850																										URS0000610FFE
HGNC:34877	TRI-AAT5-3	transfer RNA-Ile (AAT) 5-3	non-coding RNA	RNA, transfer	Approved	6	06			"TRNAI17|TRI-AAT5-5"	"transfer RNA isoleucine 17 (anticodon AAU)|transfer RNA-Ile (AAT) 5-5"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2016-02-15	2016-02-15	100189310				HG983851																										URS0000610FFE
HGNC:34839	TRI-AAT5-4	transfer RNA-Ile (AAT) 5-4	non-coding RNA	RNA, transfer	Approved	14	14			"TRNAI15|TRI-AAT5-1"	"transfer RNA isoleucine 15 (anticodon AAU)|transfer RNA-Ile (AAT) 5-1"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2016-02-15	2016-02-15	100189275				HG983847																										URS0000610FFE
HGNC:34955	TRI-AAT5-5	transfer RNA-Ile (AAT) 5-5	non-coding RNA	RNA, transfer	Approved	17	17			"TRNAI23|TRI-AAT5-2"	"transfer RNA isoleucine 23 (anticodon AAU)|transfer RNA-Ile (AAT) 5-2"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2016-02-15	2016-02-15	100189387				HG983848																										URS0000610FFE
HGNC:34940	TRI-AAT6-1	transfer RNA-Ile (AAT) 6-1	non-coding RNA	RNA, transfer	Approved	6	06			TRNAI22	transfer RNA isoleucine 22 (anticodon AAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189372				HG983852																										URS000072E1AF
HGNC:34710	TRI-AAT7-1	transfer RNA-Ile (AAT) 7-1	non-coding RNA	RNA, transfer	Approved	6	06			TRNAI8	transfer RNA isoleucine 8 (anticodon AAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189148				HG983853																										URS00007063CB
HGNC:34970	TRI-AAT7-2	transfer RNA-Ile (AAT) 7-2	non-coding RNA	RNA, transfer	Approved	6	06			TRNAI25	transfer RNA isoleucine 25 (anticodon AAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189401				HG983854																										URS00007063CB
HGNC:34656	TRI-AAT8-1	transfer RNA-Ile (AAT) 8-1	non-coding RNA	RNA, transfer	Approved	6	06			TRNAI5	transfer RNA isoleucine 5 (anticodon AAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189095				HG983855																										URS0000692D68
HGNC:12300	TRI-AAT9-1	transfer RNA-Ile (AAT) 9-1	non-coding RNA	RNA, transfer	Approved	6p22.1	06p22.1			"TRI|TRNAI1"	"transfer RNA isoleucine|transfer RNA isoleucine 1 (anticodon AAU)"	Cytoplasmic transfer RNAs	842	1994-02-18	2014-06-19	2014-06-19	2014-06-19	7202				HG983856																										URS00006560DC
HGNC:35034	TRI-AAT10-1	transfer RNA-Ile (AAT) 10-1	non-coding RNA	RNA, transfer	Approved	6p22.1	06p22.1			TRNAI28P	transfer RNA isoleucine 28 (anticodon AAU) pseudogene	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-11-19	100189462				HG983857	NG_008519																									
HGNC:35047	TRI-AAT11-1	transfer RNA-Ile (AAT) 11-1	non-coding RNA	RNA, transfer	Approved	12q24.33	12q24.33			TRNAI29P	transfer RNA isoleucine 29 (anticodon AAU) pseudogene	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-11-19	100189474				HG983858	NG_008532																									
HGNC:35054	TRI-AAT12-1	transfer RNA-Ile (AAT) 12-1	non-coding RNA	RNA, transfer	Approved	20q13.2	20q13.2			TRNAI30P	transfer RNA isoleucine 30 (anticodon AAU) pseudogene	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-11-19	100189481				HG983859	NG_008539																									URS000070BF11
HGNC:34694	TRI-GAT1-1	transfer RNA-Ile (GAT) 1-1	non-coding RNA	RNA, transfer	Approved	X	X			TRNAI7	transfer RNA isoleucine 7 (anticodon GAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189132				HG983860																										URS00006E0DAF
HGNC:34609	TRI-GAT1-2	transfer RNA-Ile (GAT) 1-2	non-coding RNA	RNA, transfer	Approved	X	X			TRNAI3	transfer RNA isoleucine 3 (anticodon GAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189050				HG983861																										URS00006E0DAF
HGNC:34996	TRI-GAT1-3	transfer RNA-Ile (GAT) 1-3	non-coding RNA	RNA, transfer	Approved	X	X			TRNAI26	transfer RNA isoleucine 26 (anticodon GAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189427				HG983862																										URS00006E0DAF
HGNC:34891	TRI-TAT1-1	transfer RNA-Ile (TAT) 1-1	non-coding RNA	RNA, transfer	Approved	19	19			TRNAI18	transfer RNA isoleucine 18 (anticodon UAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189324				HG983863																										URS0000757938
HGNC:34828	TRI-TAT2-1	transfer RNA-Ile (TAT) 2-1	non-coding RNA	RNA, transfer	Approved	2	02			TRNAI13	transfer RNA isoleucine 13 (anticodon UAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189265				HG983864																										URS00007362AD
HGNC:34587	TRI-TAT2-2	transfer RNA-Ile (TAT) 2-2	non-coding RNA	RNA, transfer	Approved	6p22.2	06p22.2	tRNA-Ile-TAT-2-2		TRNAI2	transfer RNA isoleucine 2 (anticodon UAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2017-01-12	100189028				HG983865																										URS00007362AD
HGNC:34693	TRI-TAT2-3	transfer RNA-Ile (TAT) 2-3	non-coding RNA	RNA, transfer	Approved	6	06	tRNA-Ile-TAT-2-3		TRNAI6	transfer RNA isoleucine 6 (anticodon UAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2017-01-12	100189131				HG983866																										URS00007362AD
HGNC:34916	TRI-TAT3-1	transfer RNA-Ile (TAT) 3-1	non-coding RNA	RNA, transfer	Approved	6	06			TRNAI21	transfer RNA isoleucine 21 (anticodon UAU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189348				HG983867																										URS0000758A62
HGNC:39761	TRIM31-AS1	TRIM31 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	6p22.1	06p22.1				TRIM31 antisense RNA 1 (non-protein coding)			2011-09-08		2012-08-15	2012-10-12	104533120	ENSG00000231226	OTTHUMG00000130787	uc063xfr.1		NR_126470																									URS00003AE208
HGNC:41422	TRIM36-IT1	TRIM36 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	5q22.3	05q22.3				TRIM36 intronic transcript 1 (non-protein coding)			2011-05-19		2015-02-25	2015-02-25	100874338	ENSG00000250472	OTTHUMG00000163154	uc063gct.1																											URS000059CA50
HGNC:49006	TRIM52-AS1	TRIM52 antisense RNA 1 (head to head)	non-coding RNA	RNA, long non-coding	Approved	5q35.3	05q35.3							2013-07-30		2013-07-30	2016-11-18	100507602	ENSG00000248275	OTTHUMG00000163002			NR_102759			26934858																						URS000075B7E7
HGNC:34668	TRK-CTT1-1	transfer RNA-Lys (CTT) 1-1	non-coding RNA	RNA, transfer	Approved	14	14			TRNAK13	transfer RNA lysine 13 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189107				HG983908																										URS00004D9E92
HGNC:34572	TRK-CTT1-2	transfer RNA-Lys (CTT) 1-2	non-coding RNA	RNA, transfer	Approved	15	15			TRNAK6	transfer RNA lysine 6 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189013				HG983909																										URS00004D9E92
HGNC:34761	TRK-CTT2-1	transfer RNA-Lys (CTT) 2-1	non-coding RNA	RNA, transfer	Approved	1	01			TRNAK20	transfer RNA lysine 20 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189198				HG983910																										URS00001AD596
HGNC:34967	TRK-CTT2-2	transfer RNA-Lys (CTT) 2-2	non-coding RNA	RNA, transfer	Approved	5	05			"TRNAK33|TRK-CTT2-3"	"transfer RNA lysine 33 (anticodon CUU)|transfer RNA-Lys (CTT) 2-3"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2016-02-15	2016-02-15	100189399				HG983912																										URS00001AD596
HGNC:33199	TRK-CTT2-3	transfer RNA-Lys (CTT) 2-3	non-coding RNA	RNA, transfer	Approved	5q35.3	05q35.3			"TRK2|TRNAK2|TRK-CTT2-4"	"tRNA lysine 2 (anticodon CUU)|transfer RNA lysine 2 (anticodon CUU)|transfer RNA-Lys (CTT) 2-4"	Cytoplasmic transfer RNAs	842	2006-12-13	2016-02-15	2016-02-15	2016-02-15	790966				HG983913				2766931					612996																	URS00001AD596
HGNC:34671	TRK-CTT2-4	transfer RNA-Lys (CTT) 2-4	non-coding RNA	RNA, transfer	Approved	6	06			"TRNAK14|TRK-CTT2-5"	"transfer RNA lysine 14 (anticodon CUU)|transfer RNA-Lys (CTT) 2-5"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2016-02-15	2016-02-15	100189110				HG983914																										URS00001AD596
HGNC:34848	TRK-CTT2-5	transfer RNA-Lys (CTT) 2-5	non-coding RNA	RNA, transfer	Approved	16	16			"TRNAK26|TRK-CTT2-2"	"transfer RNA lysine 26 (anticodon CUU)|transfer RNA-Lys (CTT) 2-2"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2016-02-15	2016-02-15	100189282				HG983911																										URS00001AD596
HGNC:34681	TRK-CTT3-1	transfer RNA-Lys (CTT) 3-1	non-coding RNA	RNA, transfer	Approved	16	16			TRNAK15	transfer RNA lysine 15 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189119				HG983915																										URS00006C58BC
HGNC:34621	TRK-CTT4-1	transfer RNA-Lys (CTT) 4-1	non-coding RNA	RNA, transfer	Approved	16	16			TRNAK9	transfer RNA lysine 9 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189062				HG983916																										URS0000659544
HGNC:34772	TRK-CTT5-1	transfer RNA-Lys (CTT) 5-1	non-coding RNA	RNA, transfer	Approved	16	16			TRNAK21	transfer RNA lysine 21 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189209				HG983917																										URS00006C0A49
HGNC:34552	TRK-CTT6-1	transfer RNA-Lys (CTT) 6-1	non-coding RNA	RNA, transfer	Approved	18	18			TRNAK4	transfer RNA lysine 4 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100188995				HG983918																										URS0000679FAF
HGNC:35098	TRK-CTT7-1	transfer RNA-Lys (CTT) 7-1	non-coding RNA	RNA, transfer	Approved	1p36.13	01p36.13			"TRNAL48|TRNAQ49P"	transfer RNA glutamine 49 (anticodon CUG) pseudogene	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-11-18	101056699				HG983919	NG_032957																									URS0000637361
HGNC:34807	TRK-CTT8-1	transfer RNA-Lys (CTT) 8-1	non-coding RNA	RNA, transfer	Approved	16	16			TRNAK24	transfer RNA lysine 24 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189244				HG983920																										URS0000677265
HGNC:34742	TRK-CTT9-1	transfer RNA-Lys (CTT) 9-1	non-coding RNA	RNA, transfer	Approved	5	05			TRNAK18	transfer RNA lysine 18 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189180				HG983921																										URS00007217B5
HGNC:34935	TRK-CTT10-1	transfer RNA-Lys (CTT) 10-1	non-coding RNA	RNA, transfer	Approved	19	19			TRNAK30	transfer RNA lysine 30 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189367				HG983922																										URS000067F671
HGNC:34878	TRK-CTT11-1	transfer RNA-Lys (CTT) 11-1	non-coding RNA	RNA, transfer	Approved	19	19			TRNAK28	transfer RNA lysine 28 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189311				HG983923																										URS0000C8E9E8
HGNC:35036	TRK-CTT12-1	transfer RNA-Lys (CTT) 12-1	non-coding RNA	RNA, transfer	Approved	1p34.3	01p34.3			TRNAK36P	transfer RNA lysine 36 (anticodon CUU) pseudogene	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-11-19	100189464				HG983924	NG_008522																									
HGNC:35009	TRK-CTT13-1	transfer RNA-Lys (CTT) 13-1	non-coding RNA	RNA, transfer	Approved	1q24.1	01q24.1			TRNAK35P	transfer RNA lysine 35 (anticodon CUU) pseudogene	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-11-19	100189439				HG983925	NG_008599																									
HGNC:35039	TRK-CTT14-1	transfer RNA-Lys (CTT) 14-1	non-coding RNA	RNA, transfer	Approved	16p13.3	16p13.3			TRNAK37P	transfer RNA lysine 37 (anticodon CUU) pseudogene	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-11-19	100189467				HG983926	NG_008525																									
HGNC:34556	TRK-CTT15-1	transfer RNA-Lys (CTT) 15-1	non-coding RNA	RNA, transfer	Approved	11	11			TRNAK5	transfer RNA lysine 5 (anticodon CUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100188999				HG983927																										
HGNC:35113	TRK-CTT16-1	transfer RNA-Lys (CTT) 16-1	non-coding RNA	RNA, transfer	Approved	15q24.3	15q24.3			TRNAK42P	transfer RNA lysine 42 (anticodon CUU) pseudogene	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-11-19	100189536				HG983928	NG_008594																									
HGNC:34687	TRK-TTT1-1	transfer RNA-Lys (TTT) 1-1	non-coding RNA	RNA, transfer	Approved	16	16			TRNAK17	transfer RNA lysine 17 (anticodon UUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189125				HG983929																										URS00006587E4
HGNC:34860	TRK-TTT2-1	transfer RNA-Lys (TTT) 2-1	non-coding RNA	RNA, transfer	Approved	11	11			TRNAK27	transfer RNA lysine 27 (anticodon UUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189294				HG983930																										URS0000702883
HGNC:34684	TRK-TTT3-1	transfer RNA-Lys (TTT) 3-1	non-coding RNA	RNA, transfer	Approved	1	01			TRNAK16	transfer RNA lysine 16 (anticodon UUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189122				HG983931																										URS000022DD4A
HGNC:34994	TRK-TTT3-2	transfer RNA-Lys (TTT) 3-2	non-coding RNA	RNA, transfer	Approved	1	01			TRNAK34	transfer RNA lysine 34 (anticodon UUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189425				HG983932																										URS000022DD4A
HGNC:34797	TRK-TTT3-3	transfer RNA-Lys (TTT) 3-3	non-coding RNA	RNA, transfer	Approved	6	06			"TRNAK22|TRK-TTT3-5"	"transfer RNA lysine 22 (anticodon UUU)|transfer RNA-Lys (TTT) 3-5"	Cytoplasmic transfer RNAs	842	2008-08-29	2016-02-15	2016-02-15	2016-02-15	100189234				HG983935																										URS000022DD4A
HGNC:33256	TRK-TTT3-4	transfer RNA-Lys (TTT) 3-4	non-coding RNA	RNA, transfer	Approved	11q12.1	11q12.1			"TRNAK3|TRK-TTT3-3"	"transfer RNA lysine 3 (anticodon UUU)|transfer RNA-Lys (TTT) 3-3"	Cytoplasmic transfer RNAs	842	2007-02-01	2016-02-15	2016-02-15	2016-02-15	100049613				HG983933				3678837																						URS000022DD4A
HGNC:12314	TRK-TTT3-5	transfer RNA-Lys (TTT) 3-5	non-coding RNA	RNA, transfer	Approved	17p13.1	17p13.1			"TRK1|TRNAK1|TRK-TTT3-4"	"tRNA lysine 1|tRNA lysine 1 (anticodon UUU)|transfer RNA lysine 1 (anticodon UUU)|transfer RNA-Lys (TTT) 3-4"	Cytoplasmic transfer RNAs	842	1989-06-30	2016-02-15	2016-02-15	2016-02-15	7206				HG983934				6296772					189918																	URS000022DD4A
HGNC:34612	TRK-TTT4-1	transfer RNA-Lys (TTT) 4-1	non-coding RNA	RNA, transfer	Approved	6	06			TRNAK8	transfer RNA lysine 8 (anticodon UUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189053				HG983936																										URS000072A930
HGNC:34801	TRK-TTT5-1	transfer RNA-Lys (TTT) 5-1	non-coding RNA	RNA, transfer	Approved	11	11			TRNAK23	transfer RNA lysine 23 (anticodon UUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189238				HG983937																										URS000067474D
HGNC:34745	TRK-TTT6-1	transfer RNA-Lys (TTT) 6-1	non-coding RNA	RNA, transfer	Approved	6	06			TRNAK19	transfer RNA lysine 19 (anticodon UUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189182				HG983938																										URS000071C635
HGNC:34900	TRK-TTT7-1	transfer RNA-Lys (TTT) 7-1	non-coding RNA	RNA, transfer	Approved	6	06			TRNAK29	transfer RNA lysine 29 (anticodon UUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189332				HG983939																										URS00006CC2CC
HGNC:34659	TRK-TTT8-1	transfer RNA-Lys (TTT) 8-1	non-coding RNA	RNA, transfer	Approved	1	01			TRNAK11	transfer RNA lysine 11 (anticodon UUU)	Cytoplasmic transfer RNAs	842	2008-08-29	2014-06-19	2014-06-19	2014-06-19	100189098				HG983940																										URS00006B98D7
