hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids
HGNC:32361	WHAMMP1	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 1	pseudogene	pseudogene	Approved	15q13.3	15q13.3			WHDC1P1	WAS protein homology region 2 domain containing 1 pseudogene 1			2005-10-25	2009-02-18	2009-02-18	2014-11-19	100288615				AC009673	NR_036650																									
HGNC:32360	WHAMMP2	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2	pseudogene	pseudogene	Approved	15q13.1	15q13.1			"WHDC1L2|WHAMML2"	"WAS protein homology region 2 domain containing 1-like 2 (pseudogene)|WAS protein homolog associated with actin, golgi membranes and microtubules-like 2 (pseudogene)"			2005-10-25	2011-06-24	2011-06-24	2014-03-20	440253	ENSG00000248334	OTTHUMG00000176340		BC035099	NR_026589														PGOHUM00000247031											
HGNC:27892	WHAMMP3	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3	pseudogene	pseudogene	Approved	15q11.2	15q11.2			"WHDC1L1|WHAMML1"	"WAS protein homology region 2 domain containing 1-like 1|WAS protein homolog associated with actin, golgi membranes and microtubules-like 1|WAS protein homolog associated with actin, golgi membranes and microtubules-like 1 (pseudogene)"			2005-10-25	2011-06-24	2011-06-24	2015-02-02	339005	ENSG00000276141	OTTHUMG00000188382		BC048987	NR_003521		Q1A5X7	18226259											PGOHUM00000293128											
HGNC:14647	WHSC1L2P	Wolf-Hirschhorn syndrome candidate 1-like 2, pseudogene	pseudogene	pseudogene	Approved	17q21	17q21	"NSD4P|HsT36289"		WHSC1L1P	Wolf-Hirschhorn syndrome candidate 1-like 1 pseudogene			2001-04-25		2011-04-15	2014-11-18	100128016					NG_008078			11549311																						
HGNC:51696	WIZP1	widely interspaced zinc finger motifs pseudogene 1	pseudogene	pseudogene	Approved	11p14.3	11p14.3							2015-05-07			2015-05-07	645598	ENSG00000255293	OTTHUMG00000166083			NG_021812														PGOHUM00000290845											
HGNC:44010	WRBP1	tryptophan rich basic protein pseudogene 1	pseudogene	pseudogene	Approved	4q25	04q25							2012-05-28			2012-05-28	256085	ENSG00000248633	OTTHUMG00000161560			NG_006948														PGOHUM00000250729											
HGNC:44115	WTAPP1	Wilms tumor 1 associated protein pseudogene 1	pseudogene	pseudogene	Approved	11q22.2	11q22.2							2012-06-23			2012-06-29	100288077	ENSG00000255282	OTTHUMG00000165847			NR_038390																									
HGNC:48944	WWP1P1	WW domain containing E3 ubiquitin protein ligase 1 pseudogene 1	pseudogene	pseudogene	Approved	3q12.1	03q12.1							2013-07-22			2016-08-16	339843	ENSG00000244153	OTTHUMG00000159795			NG_022259														PGOHUM00000299513											
HGNC:12802	XBP1P1	X-box binding protein 1 pseudogene 1	pseudogene	pseudogene	Approved	5q22.2	05q22.2			"XBP1|XBPP1"	X-box binding protein pseudogene 1			1991-07-11	2009-12-02	2009-12-02	2014-11-19	7495	ENSG00000249947	OTTHUMG00000162854			NG_003037			1718857											PGOHUM00000235731											
HGNC:12807	XGY1	XG pseudogene, Y-linked 1	pseudogene	pseudogene	Approved	Yq11.221	Yq11.221	XGPY1		XGPY	Xg pseudogene (Y-linked)			1995-12-20	2014-05-07	2018-04-23	2018-04-23	7500	ENSG00000227447	OTTHUMG00000036465			NG_005784			7633446											PGOHUM00000233746											
HGNC:34022	XGY2	XG pseudogene, Y-linked 2	pseudogene	pseudogene	Approved	Yp11.2	Yp11.2			XGPY2				2008-03-14	2014-05-07	2018-04-23	2018-04-23	100132596				Z48510	NR_003254																									
HGNC:52375	XIAPP1	X-linked inhibitor of apoptosis pseudogene 1	pseudogene	pseudogene	Approved	10q25.1	10q25.1							2016-08-19			2016-08-19	100996851	ENSG00000270294	OTTHUMG00000184641																	PGOHUM00000290278											
HGNC:52376	XIAPP2	X-linked inhibitor of apoptosis pseudogene 2	pseudogene	pseudogene	Approved	11q14.2	11q14.2							2016-08-19			2016-08-19	100420509	ENSG00000254843	OTTHUMG00000167235			NG_024396														PGOHUM00000290621											
HGNC:52377	XIAPP3	X-linked inhibitor of apoptosis pseudogene 3	pseudogene	pseudogene	Approved	2q14.1	02q14.1							2016-08-19			2016-08-19	100128413	ENSG00000180152	OTTHUMG00000153319			NG_021579														PGOHUM00000298646											
HGNC:23908	XKRYP1	XK related, Y-linked pseudogene 1	pseudogene	pseudogene	Approved	Yq11.222	Yq11.222				"X Kell blood group precursor-related, Y-linked pseudogene 1|XK, Kell blood group complex subunit-related, Y-linked pseudogene 1"			2004-02-05		2016-02-10	2016-10-05	379028	ENSG00000238067	OTTHUMG00000041984			NG_003094			12815422											PGOHUM00000233991											
HGNC:23909	XKRYP2	XK related, Y-linked pseudogene 2	pseudogene	pseudogene	Approved	Yq11.222	Yq11.222				"X Kell blood group precursor-related, Y-linked pseudogene 2|XK, Kell blood group complex subunit-related, Y-linked pseudogene 2"			2004-02-05		2016-02-10	2016-02-10	379029	ENSG00000230904	OTTHUMG00000041961			NG_003095			12815422											PGOHUM00000233781											
HGNC:23910	XKRYP3	XK related, Y-linked pseudogene 3	pseudogene	pseudogene	Approved	Yq11.223	Yq11.223				"X Kell blood group precursor-related, Y-linked pseudogene 3|XK, Kell blood group complex subunit-related, Y-linked pseudogene 3"			2004-02-05		2016-02-10	2016-02-10	379030	ENSG00000236620	OTTHUMG00000044981			NG_003096			12815422											PGOHUM00000233828											
HGNC:23911	XKRYP4	XK related, Y-linked pseudogene 4	pseudogene	pseudogene	Approved	Yq11.23	Yq11.23				"X Kell blood group precursor-related, Y-linked pseudogene 4|XK, Kell blood group complex subunit-related, Y-linked pseudogene 4"			2004-02-05		2016-02-10	2016-10-05	379031	ENSG00000231026	OTTHUMG00000044982			NG_003097			12815422											PGOHUM00000233833											
HGNC:23912	XKRYP5	XK related, Y-linked pseudogene 5	pseudogene	pseudogene	Approved	Yq11.23	Yq11.23				"X Kell blood group precursor-related, Y-linked pseudogene 5|XK, Kell blood group complex subunit-related, Y-linked pseudogene 5"			2004-02-05		2016-02-10	2016-10-05	379032	ENSG00000223406	OTTHUMG00000045259			NG_003098			12815422											PGOHUM00000234089											
HGNC:23913	XKRYP6	XK related, Y-linked pseudogene 6	pseudogene	pseudogene	Approved	Yq11.23	Yq11.23				"X Kell blood group precursor-related, Y-linked pseudogene 6|XK, Kell blood group complex subunit-related, Y-linked pseudogene 6"			2004-02-05		2016-02-10	2016-02-10	379033	ENSG00000237546	OTTHUMG00000045267			NG_003099			12815422											PGOHUM00000234094											
HGNC:16586	XPOTP1	exportin for tRNA pseudogene 1	pseudogene	pseudogene	Approved	20q11.22	20q11.22	"dJ785G19.1|XPO3P1"			"exportin, tRNA (nuclear export receptor for tRNAs) pseudogene 1|exportin, tRNA pseudogene 1"			2001-09-17		2016-03-14	2016-07-22	170559	ENSG00000214185	OTTHUMG00000032292		AL035458	NG_001062														PGOHUM00000296978											
HGNC:45183	XRCC6P1	X-ray repair cross complementing 6 pseudogene 1	pseudogene	pseudogene	Approved	10q23.33	10q23.33				X-ray repair complementing defective repair in Chinese hamster cells 6 pseudogene 1			2013-03-04		2016-06-02	2016-06-02	387703	ENSG00000237417	OTTHUMG00000018770			NG_028753														PGOHUM00000238588											
HGNC:45184	XRCC6P2	X-ray repair cross complementing 6 pseudogene 2	pseudogene	pseudogene	Approved	Xq28	Xq28				X-ray repair complementing defective repair in Chinese hamster cells 6 pseudogene 2			2013-03-04		2016-06-02	2016-06-02	389901	ENSG00000234825	OTTHUMG00000022637																	PGOHUM00000241596											
HGNC:45185	XRCC6P3	X-ray repair cross complementing 6 pseudogene 3	pseudogene	pseudogene	Approved	1q41	01q41				X-ray repair complementing defective repair in Chinese hamster cells 6 pseudogene 3			2013-03-04		2016-06-02	2016-06-02	127086	ENSG00000230318	OTTHUMG00000037093			NG_022752														PGOHUM00000244427											
HGNC:45186	XRCC6P4	X-ray repair cross complementing 6 pseudogene 4	pseudogene	pseudogene	Approved	8q12.3	08q12.3				X-ray repair complementing defective repair in Chinese hamster cells 6 pseudogene 4			2013-03-04		2016-06-02	2016-06-02	100422546	ENSG00000253517	OTTHUMG00000164362			NG_026031														PGOHUM00000260407											
HGNC:45187	XRCC6P5	X-ray repair cross complementing 6 pseudogene 5	pseudogene	pseudogene	Approved	Xq22.1	Xq22.1				X-ray repair complementing defective repair in Chinese hamster cells 6 pseudogene 5			2013-03-04		2016-06-02	2016-06-02	442459	ENSG00000215070	OTTHUMG00000021996			NR_024608														PGOHUM00000263904											
HGNC:38016	YAP1P1	Yes associated protein 1 pseudogene 1	pseudogene	pseudogene	Approved	6q24.3	06q24.3							2010-03-19		2015-11-20	2015-11-20	442266	ENSG00000220494	OTTHUMG00000015765			NG_022376														PGOHUM00000243810											
HGNC:38017	YAP1P2	Yes associated protein 1 pseudogene 2	pseudogene	pseudogene	Approved	Xq23	Xq23							2010-03-19		2015-11-20	2015-11-20	100419909	ENSG00000236080	OTTHUMG00000022228			NG_022692														PGOHUM00000241958											
HGNC:43890	YAP1P3	Yes associated protein 1 pseudogene 3	pseudogene	pseudogene	Approved	6q22.32	06q22.32							2012-04-23		2015-11-20	2015-11-20	100419883					NG_025861														PGOHUM00000243353											
HGNC:8015	YBX1P1	Y-box binding protein 1 pseudogene 1	pseudogene	pseudogene	Approved	14q23.3	14q23.3	PSDBPB1		NSEP1P	nuclease sensitive element binding protein 1 pseudogene			2000-04-03	2005-08-11	2015-11-19	2016-10-05	50631	ENSG00000224861	OTTHUMG00000171177		L37516	NG_001276			2977358																						
HGNC:22635	YBX1P2	Y-box binding protein 1 pseudogene 2	pseudogene	pseudogene	Approved	7q22.3	07q22.3	TCAG_1818537						2007-07-24		2015-11-19	2015-11-19	646531	ENSG00000231167	OTTHUMG00000157401		CR601484	NG_006863														PGOHUM00000250901											
HGNC:42424	YBX1P3	Y-box binding protein 1 pseudogene 3	pseudogene	pseudogene	Approved	3q13.31	03q13.31							2011-07-25		2015-11-19	2015-11-19	100861556	ENSG00000240002	OTTHUMG00000159369			NG_032054														PGOHUM00000238138											
HGNC:42425	YBX1P4	Y-box binding protein 1 pseudogene 4	pseudogene	pseudogene	Approved	7q36.1	07q36.1							2011-07-25		2015-11-19	2015-11-19	100131012	ENSG00000213188	OTTHUMG00000157256			NG_011685														PGOHUM00000233651											
HGNC:42426	YBX1P5	Y-box binding protein 1 pseudogene 5	pseudogene	pseudogene	Approved	5q13.2	05q13.2							2011-07-25		2015-11-19	2015-11-19	100861569	ENSG00000251108	OTTHUMG00000163415			NG_032056																									
HGNC:42427	YBX1P6	Y-box binding protein 1 pseudogene 6	pseudogene	pseudogene	Approved	9q31.3	09q31.3							2011-07-25		2015-11-19	2015-11-19	402375	ENSG00000213539	OTTHUMG00000020474			NG_030460														PGOHUM00000236306											
HGNC:42428	YBX1P7	Y-box binding protein 1 pseudogene 7	pseudogene	pseudogene	Approved	2q21.2	02q21.2							2011-07-25		2015-11-19	2015-11-19	100861431	ENSG00000232349	OTTHUMG00000153549			NG_032001														PGOHUM00000240350											
HGNC:42429	YBX1P8	Y-box binding protein 1 pseudogene 8	pseudogene	pseudogene	Approved	Xp11.3	Xp11.3							2011-07-25		2015-11-19	2016-10-05	100861476	ENSG00000226048	OTTHUMG00000021425			NG_012622														PGOHUM00000263336											
HGNC:42430	YBX1P9	Y-box binding protein 1 pseudogene 9	pseudogene	pseudogene	Approved	1q42.12	01q42.12							2011-07-25		2015-11-19	2015-11-19	100861470	ENSG00000236994	OTTHUMG00000037559			NG_032027																									
HGNC:42432	YBX1P10	Y-box binding protein 1 pseudogene 10	pseudogene	pseudogene	Approved	9p13.3	09p13.3							2011-07-25		2015-11-19	2015-11-19	158373	ENSG00000213866	OTTHUMG00000019890			NG_003008														PGOHUM00000236027											
HGNC:49498	YBX2P1	Y-box binding protein 2 pseudogene 1	pseudogene	pseudogene	Approved	10q26.13	10q26.13							2013-12-20		2015-11-19	2015-11-19	100124332	ENSG00000213438	OTTHUMG00000019210			NG_006652														PGOHUM00000238962											
HGNC:2429	YBX3P1	Y-box binding protein 3 pseudogene 1	pseudogene	pseudogene	Approved	16p11.2	16p11.2			CSDAP1	cold shock domain protein A pseudogene 1			1999-07-13	2013-03-13	2015-11-19	2017-10-25	440359	ENSG00000261614	OTTHUMG00000176626		Y17508	NR_027011			10343102											PGOHUM00000293514											
HGNC:12842	YES1P1	YES1 pseudogene 1	pseudogene	pseudogene	Approved	22q12.1	22q12.1	D22S670		"SYR|YES2|YESP"	v-yes-1 Yamaguchi sarcoma viral oncogene homolog pseudogene			1988-08-31	2014-06-25	2014-06-25	2014-06-25	7526	ENSG00000224003	OTTHUMG00000150872			NG_001213														PGOHUM00000246552											
HGNC:12844	YME1L1P1	YME1L1 pseudogene 1	pseudogene	pseudogene	Approved	22q11.1	22q11.1			YME1L2	"YME1 (S.cerevisiae)-like 2|YME1-like 2 (S. cerevisiae)|YME1-like 1 (S. cerevisiae) pseudogene 1"			1999-10-28	2010-10-15	2013-06-10	2013-06-10	23749	ENSG00000236831	OTTHUMG00000140356			NG_002636			10591208											PGOHUM00000246193											
HGNC:50555	YPEL5P1	YPEL5 pseudogene 1	pseudogene	pseudogene	Approved	1q25.3	01q25.3							2014-05-21		2014-12-17	2014-12-17	100130996	ENSG00000232096	OTTHUMG00000037406			NG_023360														PGOHUM00000244360											
HGNC:50556	YPEL5P2	YPEL5 pseudogene 2	pseudogene	pseudogene	Approved	11p11.2	11p11.2							2014-05-21		2014-12-17	2014-12-17	100132562	ENSG00000271557	OTTHUMG00000184763			NG_028134														PGOHUM00000242664											
HGNC:50557	YPEL5P3	YPEL5 pseudogene 3	pseudogene	pseudogene	Approved	12q23.1	12q23.1							2014-05-21		2014-12-17	2014-12-17	100653396	ENSG00000258251	OTTHUMG00000170362			NG_029645														PGOHUM00000239551											
HGNC:39919	YRDCP1	yrdC N(6)-threonylcarbamoyltransferase domain containing pseudogene 1	pseudogene	pseudogene	Approved	9q22.32	09q22.32				yrdC domain containing (E. coli) pseudogene 1			2011-04-12		2013-09-12	2015-05-07	100420501	ENSG00000278486	OTTHUMG00000187831			NG_023852														PGOHUM00000303998											
HGNC:39920	YRDCP2	yrdC N(6)-threonylcarbamoyltransferase domain containing pseudogene 2	pseudogene	pseudogene	Approved	9q22.33	09q22.33				yrdC domain containing (E. coli) pseudogene 2			2011-04-12		2013-09-12	2015-05-07	100128237	ENSG00000236745	OTTHUMG00000020308			NG_021668														PGOHUM00000304408											
HGNC:39921	YRDCP3	yrdC N(6)-threonylcarbamoyltransferase domain containing pseudogene 3	pseudogene	pseudogene	Approved	21q22.2	21q22.2				yrdC domain containing (E. coli) pseudogene 3			2011-04-12		2013-09-12	2015-05-07	100861429	ENSG00000230859	OTTHUMG00000154985			NG_031997														PGOHUM00000297386											
HGNC:31681	YTHDF1P1	YTH domain family member 1 pseudogene 1	pseudogene	pseudogene	Approved	5q15	05q15			YTHDF1P	"YTH domain family 1 pseudogene|YTH domain family, member 1 pseudogene|YTH domain family, member 1 pseudogene 1"			2004-06-01	2010-09-24	2015-11-18	2015-11-18	402220	ENSG00000251389	OTTHUMG00000162697			NG_004396														PGOHUM00000258202											
HGNC:19865	YTHDF2P1	YTH domain family member 2 pseudogene 1	pseudogene	pseudogene	Approved	14q21.1	14q21.1	"HGRG8|NY-REN-2"		YTHDF2P	"YTH domain family, member 2 pseudogene|YTH domain family, member 2 pseudogene 1"			2004-06-01	2010-09-24	2015-11-18	2015-11-18	400209	ENSG00000270503	OTTHUMG00000184431			NG_004109			10508479											PGOHUM00000292637											
HGNC:50294	YWHABP1	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta pseudogene 1	pseudogene	pseudogene	Approved	9p13.1	09p13.1							2014-04-02		2016-02-29	2016-02-29	647051	ENSG00000237557	OTTHUMG00000019949			NG_021647														PGOHUM00000236462											
HGNC:50295	YWHABP2	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta pseudogene 2	pseudogene	pseudogene	Approved	11p15.1	11p15.1							2014-04-03		2016-02-29	2016-02-29	100422666	ENSG00000256464	OTTHUMG00000167726			NG_012138														PGOHUM00000242182											
HGNC:49442	YWHAEP1	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 1	pseudogene	pseudogene	Approved	7q11.21	07q11.21							2013-12-03		2016-03-01	2016-03-01	649395	ENSG00000232727	OTTHUMG00000156252			NR_029404														PGOHUM00000302734											
HGNC:49429	YWHAEP2	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 2	pseudogene	pseudogene	Approved	17p11.2	17p11.2							2013-12-03		2016-03-01	2016-03-01	106481688	ENSG00000266162	OTTHUMG00000179532			NG_043108														PGOHUM00000293977											
HGNC:49430	YWHAEP3	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 3	pseudogene	pseudogene	Approved	17p11.2	17p11.2							2013-12-03		2016-03-01	2016-03-01	106480273	ENSG00000263976	OTTHUMG00000130728			NG_044047														PGOHUM00000293989											
HGNC:49440	YWHAEP4	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 4	pseudogene	pseudogene	Approved	4q32.1	04q32.1							2013-12-03		2016-03-01	2016-03-01	106481785	ENSG00000250205	OTTHUMG00000161482			NG_045104														PGOHUM00000300038											
HGNC:49439	YWHAEP5	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 5	pseudogene	pseudogene	Approved	2q22.1	02q22.1							2013-12-03		2016-03-01	2016-03-01	440917	ENSG00000234645	OTTHUMG00000153613			NG_023209														PGOHUM00000298163											
HGNC:49435	YWHAEP6	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 6	pseudogene	pseudogene	Approved	17q12	17q12							2013-12-03		2016-03-01	2016-03-01	112296172																			PGOHUM00000259217											
HGNC:49437	YWHAEP7	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 7	pseudogene	pseudogene	Approved	17q12	17q12	LOC284100						2013-12-03		2016-03-01	2016-03-01	284100	ENSG00000276715	OTTHUMG00000188480			NR_024178			24312300											PGOHUM00000294091											
HGNC:19937	YWHAQP1	YWHAQ pseudogene 1	pseudogene	pseudogene	Approved	14q21.1	14q21.1			YWHAQP	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta pseudogene			2003-01-13	2010-01-12	2010-01-13	2014-11-19	319121					NG_002502														PGOHUM00000247782											
HGNC:23211	YWHAQP2	YWHAQ pseudogene 2	pseudogene	pseudogene	Approved	22q13.2	22q13.2							2003-10-14			2010-01-12	246716					NG_001580			11080204																						
HGNC:37682	YWHAQP3	YWHAQ pseudogene 3	pseudogene	pseudogene	Approved	12q13.3	12q13.3							2010-01-13			2014-11-19	100128944					NG_028176														PGOHUM00000239811											
HGNC:37683	YWHAQP4	YWHAQ pseudogene 4	pseudogene	pseudogene	Approved	4q32.3	04q32.3							2010-01-13			2014-11-19	646954					NG_028173														PGOHUM00000246126											
HGNC:37684	YWHAQP5	YWHAQ pseudogene 5	pseudogene	pseudogene	Approved	2q11.2	02q11.2							2010-01-13			2014-11-19	100130391	ENSG00000236564	OTTHUMG00000153115			NG_028174														PGOHUM00000240813											
HGNC:37685	YWHAQP6	YWHAQ pseudogene 6	pseudogene	pseudogene	Approved	3q23	03q23							2010-01-13			2014-11-19	101290504	ENSG00000249986	OTTHUMG00000160145			NG_033174														PGOHUM00000237795											
HGNC:37686	YWHAQP7	YWHAQ pseudogene 7	pseudogene	pseudogene	Approved	12q21.2	12q21.2							2010-01-13			2015-07-22	100422674	ENSG00000271142	OTTHUMG00000184752			NG_028769														PGOHUM00000291739											
HGNC:37687	YWHAQP8	YWHAQ pseudogene 8	pseudogene	pseudogene	Approved	Xq22.1	Xq22.1							2010-01-13			2014-11-19	392510					NG_005333														PGOHUM00000241467											
HGNC:37688	YWHAQP9	YWHAQ pseudogene 9	pseudogene	pseudogene	Approved	1q43	01q43							2010-06-17			2014-11-19	101290508	ENSG00000230019	OTTHUMG00000039601			NG_033177														PGOHUM00000244499											
HGNC:19938	YWHAZP1	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 1	pseudogene	pseudogene	Approved	14q21.2	14q21.2			YWHAZP	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta pseudogene			2003-01-13	2006-09-21	2016-03-01	2017-03-21	319120	ENSG00000259148	OTTHUMG00000170685			NG_002501														PGOHUM00000292340											
HGNC:31078	YWHAZP2	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 2	pseudogene	pseudogene	Approved	2q14.3	02q14.3							2004-01-26		2016-03-01	2016-03-01	150554	ENSG00000213236	OTTHUMG00000153373			NG_001553														PGOHUM00000257036											
HGNC:31101	YWHAZP3	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 3	pseudogene	pseudogene	Approved	10p12.2	10p12.2							2004-05-28		2016-03-01	2016-10-05	143371	ENSG00000229932	OTTHUMG00000017813			NG_001545																									
HGNC:30851	YWHAZP4	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 4	pseudogene	pseudogene	Approved	6q22.33	06q22.33							2006-09-21		2016-03-01	2016-10-05	246737	ENSG00000213131	OTTHUMG00000015524			NG_001587														PGOHUM00000243768											
HGNC:30564	YWHAZP5	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 5	pseudogene	pseudogene	Approved	10q25.1	10q25.1							2007-07-31		2016-03-01	2016-03-01	86123	ENSG00000213260	OTTHUMG00000019013			NG_001531														PGOHUM00000256662											
HGNC:30849	YWHAZP6	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 6	pseudogene	pseudogene	Approved	9p13.3	09p13.3							2010-09-24		2016-03-01	2016-03-01	158383	ENSG00000215199	OTTHUMG00000019843			NG_001561														PGOHUM00000257221											
HGNC:39028	YWHAZP7	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 7	pseudogene	pseudogene	Approved	Xq11.2	Xq11.2							2010-09-24		2016-03-01	2016-03-01	100130640	ENSG00000227261	OTTHUMG00000021708			NG_028959														PGOHUM00000241351											
HGNC:39029	YWHAZP8	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 8	pseudogene	pseudogene	Approved	Xq13.2	Xq13.2							2010-09-24		2016-03-01	2016-03-01	646016	ENSG00000225664	OTTHUMG00000021828			NG_022672														PGOHUM00000257271											
HGNC:39030	YWHAZP9	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 9	pseudogene	pseudogene	Approved	11q12.1	11q12.1							2010-09-24		2016-03-01	2016-03-01	441609					NG_005491																									
HGNC:45094	YY1P1	YY1 transcription factor pseudogene 1	pseudogene	pseudogene	Approved	10q22.1	10q22.1							2013-02-14			2013-02-14	100419963	ENSG00000230661	OTTHUMG00000018405			NG_025445														PGOHUM00000238524											
HGNC:45095	YY1P2	YY1 transcription factor pseudogene 2	pseudogene	pseudogene	Approved	2q22.1	02q22.1							2013-02-14			2013-02-14	647012	ENSG00000229104	OTTHUMG00000153634			NR_033658														PGOHUM00000240965											
HGNC:51915	ZACNP1	zinc activated ion channel pseudogene 1	pseudogene	pseudogene	Approved	4q25	04q25				zinc activated ligand-gated ion channel pseudogene 1			2015-10-06		2016-02-05	2016-02-05	101929026	ENSG00000278589	OTTHUMG00000187581																	PGOHUM00000300315											
HGNC:44004	ZBED1P1	zinc finger BED-type containing 1 pseudogene 1	pseudogene	pseudogene	Approved	4q25	04q25							2012-05-28		2016-02-12	2016-02-12	645145	ENSG00000250304	OTTHUMG00000161111			NG_008326														PGOHUM00000246025											
HGNC:19043	ZBTB8OSP1	zinc finger and BTB domain containing 8 opposite strand pseudogene 1	pseudogene	pseudogene	Approved	4q31.3	04q31.3							2010-09-30			2014-11-19	729566	ENSG00000183432	OTTHUMG00000161446			NG_029802														PGOHUM00000250797											
HGNC:30326	ZBTB8OSP2	zinc finger and BTB domain containing 8 opposite strand pseudogene 2	pseudogene	pseudogene	Approved	2q37.1	02q37.1							2010-09-30			2014-11-19	729898	ENSG00000172799	OTTHUMG00000153872			NG_028934														PGOHUM00000240548											
HGNC:37702	ZBTB12BP	zinc finger and BTB domain containing 12B, pseudogene	pseudogene	pseudogene	Approved	4p14	04p14	ZNF920		"ZBTB12B|ZBTB12P1"	"zinc finger and BTB domain containing 12B|zinc finger and BTB domain containing 12 pseudogene 1"			2010-01-26	2015-10-30	2015-10-30	2015-10-30	100499252	ENSG00000180610	OTTHUMG00000160580			NG_023432														PGOHUM00000250704					1220						
HGNC:49227	ZBTB45P1	zinc finger and BTB domain containing 45 pseudogene 1	pseudogene	pseudogene	Approved	2q13	02q13							2013-10-10			2013-10-10	645129	ENSG00000225108	OTTHUMG00000154978			NG_011684														PGOHUM00000240247											
HGNC:49228	ZBTB45P2	zinc finger and BTB domain containing 45 pseudogene 2	pseudogene	pseudogene	Approved	2q13	02q13							2013-10-10			2013-10-10	729248	ENSG00000226065	OTTHUMG00000154955			NG_021578														PGOHUM00000240856											
HGNC:39443	ZDHHC4P1	zinc finger DHHC-type containing 4 pseudogene 1	pseudogene	pseudogene	Approved	13q14.11	13q14.11							2011-01-11		2016-02-15	2016-02-15	100420920	ENSG00000238025	OTTHUMG00000016812			NG_024919														PGOHUM00000248576											
HGNC:26461	ZDHHC8P1	zinc finger DHHC-type containing 8 pseudogene 1	pseudogene	pseudogene	Approved	22q11.23	22q11.23	FLJ31568		ZDHHC8P	zinc finger, DHHC-type containing 8 pseudogene			2008-02-21	2010-02-25	2016-02-15	2016-02-15	150244	ENSG00000133519	OTTHUMG00000150650			NR_003950														PGOHUM00000246279											
HGNC:33456	ZDHHC20P1	zinc finger DHHC-type containing 20 pseudogene 1	pseudogene	pseudogene	Approved	6p22.1	06p22.1	OTTHUMG00000086707						2007-05-01		2016-02-15	2016-10-05	100048907	ENSG00000233916	OTTHUMG00000086707			NG_029279														PGOHUM00000243125											
HGNC:33457	ZDHHC20P2	zinc finger DHHC-type containing 20 pseudogene 2	pseudogene	pseudogene	Approved	6p21.33	06p21.33	OTTHUMG00000133740						2007-05-01		2016-02-15	2016-10-05	100048908	ENSG00000223702	OTTHUMG00000133740			NG_029280														PGOHUM00000243583											
HGNC:39775	ZDHHC20P3	zinc finger DHHC-type containing 20 pseudogene 3	pseudogene	pseudogene	Approved	11q13.4	11q13.4							2011-03-29		2016-02-15	2016-02-15	100874348	ENSG00000255460	OTTHUMG00000165440			NG_032357														PGOHUM00000242372											
HGNC:39776	ZDHHC20P4	zinc finger DHHC-type containing 20 pseudogene 4	pseudogene	pseudogene	Approved	13q21.33	13q21.33							2011-03-29		2016-02-15	2016-02-15	730239	ENSG00000232380	OTTHUMG00000017050			NG_011414														PGOHUM00000248624											
